index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
5150,thin_system.h,0.0,1.0,0.0,38.0,33.0,79.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,150.0,38.0,28.0,24.0,1.0,79.0,0.0,5.0,16.0,17.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.82,1.0,1.0,1.0,1.0,0,0.0,0
5202,broadcast.cc,5.0,16.0,0.0,11.0,18.0,14.0,3.0,3.0,3.0,1.0,21.0,5.0,16.0,0.0,0.0,1.0,43.0,11.0,16.0,1.0,11.0,14.0,0.0,2.0,11.0,14.0,1.0,1.0,12.0,3.0,3.0,3.0,1.0,1.0,0.88,3.0,3.0,3.0,1.0,0,0.0,0
5262,mesh_generation.h,3.0,32.0,1.0,31.0,107.0,58.0,9.0,2.0,9.0,1.0,35.0,3.0,32.0,1.0,0.0,2.0,188.0,31.0,100.0,47.0,51.0,58.0,0.0,7.0,23.0,46.0,11.0,2.0,33.0,10.0,2.0,10.0,1.0,1.0,0.58,17.0,4.0,17.0,2.0,16,21.0,18
5292,expvpax.c,7.0,60.0,8.0,61.0,429.0,105.0,19.0,19.0,19.0,17.0,72.0,7.0,52.0,8.0,0.0,7.0,575.0,61.0,371.0,66.0,265.0,105.0,0.0,58.0,386.0,518.0,57.0,16.0,445.0,108.0,108.0,108.0,106.0,6.0,0.28,132.0,132.0,132.0,123.0,2,5.0,2
5322,expnstt.c,0.0,7.0,0.0,3.0,9.0,61.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,73.0,3.0,7.0,4.0,1.0,61.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.71,1.0,1.0,1.0,1.0,2,5.0,2
5334,exggvt.c,14.0,52.0,7.0,17.0,54.0,65.0,5.0,5.0,5.0,5.0,71.0,14.0,52.0,7.0,0.0,1.0,134.0,17.0,52.0,10.0,32.0,65.0,0.0,2.0,26.0,31.0,6.0,0.0,25.0,5.0,5.0,5.0,5.0,2.0,1.25,5.0,5.0,5.0,5.0,2,5.0,2
5399,expgv.c,0.0,7.0,1.0,3.0,9.0,57.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,1.0,0.0,1.0,68.0,3.0,7.0,4.0,1.0,57.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.14,1.0,1.0,1.0,1.0,2,5.0,2
5485,point_locator.C,4.0,18.0,6.0,59.0,100.0,48.0,3.0,3.0,3.0,1.0,27.0,4.0,18.0,6.0,0.0,5.0,207.0,59.0,95.0,23.0,41.0,48.0,0.0,5.0,26.0,40.0,9.0,1.0,30.0,6.0,5.0,6.0,1.0,3.0,0.51,15.0,14.0,15.0,5.0,0,0.0,0
5614,exgtt.c,15.0,129.0,11.0,19.0,133.0,64.0,18.0,11.0,18.0,15.0,154.0,15.0,129.0,11.0,0.0,1.0,215.0,19.0,129.0,14.0,109.0,64.0,0.0,4.0,90.0,109.0,10.0,0.0,99.0,18.0,11.0,18.0,15.0,4.0,0.5,18.0,11.0,18.0,15.0,2,5.0,2
5643,mesh_tools.h,0.0,0.0,0.0,37.0,52.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,37.0,43.0,43.0,4.0,120.0,0.0,9.0,20.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,39,42.0,36
5672,v1hpg.c,5.0,26.0,3.0,253.0,976.0,231.0,6.0,6.0,6.0,4.0,32.0,5.0,25.0,3.0,0.0,37.0,1419.0,253.0,936.0,182.0,630.0,230.0,12.0,29.0,530.0,712.0,144.0,11.0,557.0,20.0,20.0,20.0,14.0,3.0,0.25,223.0,223.0,236.0,153.0,31,26.0,27
5771,system_data.h,2.0,8.0,0.0,223.0,340.0,259.0,1.0,1.0,1.0,1.0,10.0,2.0,6.0,0.0,1.0,27.0,822.0,191.0,276.0,160.0,82.0,230.0,91.0,43.0,162.0,162.0,79.0,20.0,63.0,2.0,2.0,2.0,1.0,0.0,0.83,31.0,31.0,31.0,27.0,0,0.0,0
5772,equation_systems.h,0.0,3.0,0.0,57.0,64.0,149.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,270.0,57.0,55.0,45.0,7.0,149.0,0.0,9.0,40.0,40.0,37.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.71,3.0,3.0,3.0,3.0,21,27.0,21
5839,linear_implicit_system.h,0.0,1.0,0.0,35.0,26.0,85.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,146.0,35.0,21.0,17.0,4.0,85.0,0.0,5.0,15.0,20.0,16.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,4.05,4.0,4.0,4.0,4.0,11,14.0,12
5874,number_lookups.h,0.0,0.0,0.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,7.0,7.0,0.0,16.0,0.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,10,12.0,11
5885,edge_edge2.h,0.0,2.0,0.0,36.0,33.0,51.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,120.0,32.0,19.0,13.0,5.0,45.0,15.0,9.0,7.0,12.0,8.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.37,5.0,5.0,5.0,5.0,17,23.0,18
5891,string_to_enum.h,0.0,0.0,0.0,25.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,25.0,6.0,6.0,0.0,27.0,0.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,11,14.0,13
5943,auto_ptr.h,0.0,4.0,0.0,35.0,81.0,201.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,15.0,316.0,35.0,78.0,43.0,21.0,201.0,0.0,3.0,23.0,48.0,29.0,0.0,19.0,2.0,2.0,2.0,1.0,1.0,2.58,17.0,17.0,17.0,15.0,14,20.0,15
5960,parallel_histogram.h,1.0,5.0,0.0,53.0,72.0,42.0,2.0,2.0,2.0,1.0,6.0,1.0,5.0,0.0,1.0,6.0,164.0,53.0,66.0,38.0,12.0,42.0,0.0,6.0,26.0,34.0,22.0,0.0,12.0,2.0,2.0,2.0,1.0,1.0,0.64,11.0,11.0,11.0,6.0,16,19.0,17
6022,NEW_rename.h,0.0,0.0,0.0,8.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6054,exgnvv.c,8.0,37.0,2.0,11.0,39.0,60.0,4.0,4.0,4.0,1.0,46.0,8.0,37.0,2.0,0.0,1.0,109.0,11.0,37.0,9.0,24.0,60.0,0.0,2.0,21.0,25.0,4.0,0.0,21.0,4.0,4.0,4.0,1.0,1.0,1.62,4.0,4.0,4.0,1.0,2,5.0,2
6121,face_quad9.h,0.0,2.0,0.0,45.0,44.0,98.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,7.0,187.0,42.0,32.0,27.0,6.0,91.0,15.0,7.0,16.0,24.0,19.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.84,7.0,7.0,7.0,7.0,21,28.0,22
6246,expconn.c,25.0,247.0,9.0,28.0,250.0,48.0,34.0,26.0,44.0,25.0,280.0,25.0,229.0,9.0,0.0,1.0,324.0,28.0,229.0,13.0,176.0,48.0,0.0,21.0,134.0,172.0,8.0,3.0,161.0,34.0,26.0,44.0,25.0,3.0,0.21,34.0,26.0,44.0,25.0,2,5.0,2
6266,parallel_bin_sorter.h,1.0,5.0,2.0,24.0,29.0,31.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,2.0,1.0,1.0,83.0,24.0,23.0,15.0,2.0,31.0,0.0,6.0,9.0,11.0,9.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.35,2.0,2.0,2.0,1.0,17,20.0,18
6320,mesh_input.h,0.0,5.0,0.0,48.0,55.0,57.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,5.0,159.0,48.0,49.0,30.0,6.0,57.0,0.0,6.0,15.0,22.0,14.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.16,7.0,7.0,7.0,5.0,13,18.0,14
6321,mesh_output.h,0.0,5.0,1.0,47.0,57.0,68.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,5.0,171.0,47.0,51.0,32.0,8.0,68.0,0.0,6.0,19.0,23.0,14.0,1.0,8.0,2.0,2.0,2.0,1.0,0.0,1.33,6.0,6.0,6.0,5.0,16,23.0,17
6326,exgfrm.c,6.0,60.0,7.0,8.0,64.0,79.0,12.0,12.0,15.0,9.0,67.0,6.0,60.0,7.0,0.0,1.0,145.0,8.0,60.0,9.0,45.0,79.0,0.0,4.0,32.0,41.0,8.0,0.0,33.0,12.0,12.0,15.0,9.0,2.0,1.32,12.0,12.0,15.0,9.0,2,5.0,2
6337,mapvector.h,0.0,3.0,0.0,35.0,83.0,25.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,23.0,142.0,35.0,79.0,38.0,23.0,25.0,0.0,4.0,31.0,54.0,32.0,0.0,22.0,2.0,2.0,2.0,1.0,0.0,0.32,24.0,24.0,24.0,23.0,23,26.0,22
6353,enum_solver_package.h,0.0,0.0,0.0,14.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,14.0,10.0,9.0,0.0,26.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,10,12.0,11
6356,system.h,0.0,4.0,0.0,149.0,196.0,287.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,19.0,632.0,147.0,183.0,123.0,31.0,287.0,3.0,12.0,92.0,111.0,88.0,0.0,23.0,3.0,3.0,3.0,1.0,0.0,1.57,23.0,23.0,23.0,19.0,37,40.0,39
6427,error_estimator.h,0.0,3.0,0.0,21.0,20.0,47.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,88.0,21.0,12.0,8.0,1.0,47.0,0.0,8.0,4.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.92,2.0,2.0,2.0,2.0,16,19.0,18
6433,xdr_mgf.h,0.0,3.0,0.0,40.0,67.0,170.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,271.0,38.0,36.0,21.0,10.0,161.0,26.0,29.0,23.0,30.0,20.0,0.0,10.0,2.0,2.0,2.0,1.0,1.0,4.47,7.0,7.0,7.0,6.0,13,17.0,15
6464,exgns.c,0.0,7.0,0.0,3.0,10.0,54.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,67.0,3.0,7.0,3.0,2.0,54.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.71,1.0,1.0,1.0,1.0,2,5.0,2
6474,expvnm.c,11.0,92.0,14.0,14.0,96.0,69.0,14.0,5.0,14.0,14.0,106.0,11.0,92.0,14.0,0.0,1.0,168.0,14.0,92.0,10.0,74.0,69.0,0.0,4.0,59.0,74.0,7.0,0.0,67.0,14.0,5.0,14.0,14.0,1.0,0.75,14.0,5.0,14.0,14.0,2,5.0,2
6556,expp.c,35.0,246.0,28.0,38.0,249.0,87.0,34.0,22.0,34.0,33.0,296.0,35.0,246.0,28.0,0.0,1.0,361.0,38.0,246.0,16.0,185.0,87.0,0.0,3.0,130.0,167.0,12.0,0.0,155.0,34.0,22.0,34.0,33.0,3.0,0.35,34.0,22.0,34.0,33.0,2,5.0,2
6631,print_trace.C,0.0,1.0,0.0,19.0,82.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,134.0,7.0,1.0,1.0,0.0,26.0,94.0,17.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,26.0,1.0,1.0,1.0,1.0,11,13.0,11
6632,print_trace.h,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12,14.0,13
6641,exgmp.c,5.0,40.0,3.0,8.0,42.0,55.0,5.0,5.0,5.0,5.0,47.0,5.0,40.0,3.0,0.0,1.0,104.0,8.0,40.0,6.0,24.0,55.0,0.0,2.0,17.0,22.0,4.0,0.0,18.0,5.0,5.0,5.0,5.0,2.0,1.38,5.0,5.0,5.0,5.0,2,5.0,2
6663,BigBitVec.C,1.0,11.0,1.0,158.0,645.0,113.0,2.0,2.0,2.0,1.0,14.0,1.0,11.0,1.0,0.0,57.0,916.0,158.0,643.0,239.0,266.0,113.0,0.0,2.0,298.0,407.0,105.0,8.0,294.0,9.0,9.0,9.0,7.0,3.0,0.18,126.0,126.0,135.0,75.0,5,6.0,5
6669,face_tri3.h,0.0,2.0,0.0,36.0,32.0,55.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,123.0,33.0,20.0,14.0,7.0,48.0,15.0,7.0,9.0,14.0,10.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.4,5.0,5.0,5.0,5.0,20,28.0,19
6744,exgcor.c,25.0,170.0,5.0,28.0,172.0,61.0,26.0,26.0,29.0,22.0,200.0,25.0,170.0,5.0,0.0,1.0,261.0,28.0,170.0,12.0,117.0,61.0,0.0,2.0,79.0,105.0,9.0,0.0,96.0,26.0,26.0,29.0,22.0,4.0,0.36,26.0,26.0,29.0,22.0,2,5.0,2
6758,exppem.c,23.0,147.0,22.0,25.0,150.0,79.0,17.0,17.0,18.0,16.0,188.0,23.0,147.0,22.0,0.0,1.0,249.0,25.0,147.0,12.0,108.0,79.0,0.0,3.0,72.0,89.0,8.0,0.0,81.0,17.0,17.0,18.0,16.0,2.0,0.54,17.0,17.0,18.0,16.0,2,5.0,2
6767,quadrature_clough.h,0.0,3.0,0.0,32.0,28.0,32.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,92.0,32.0,24.0,17.0,8.0,32.0,0.0,4.0,7.0,9.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.33,3.0,3.0,3.0,3.0,11,13.0,12
6808,ffio.c,5.0,29.0,4.0,132.0,622.0,133.0,5.0,5.0,6.0,3.0,36.0,5.0,25.0,3.0,0.0,19.0,856.0,130.0,504.0,113.0,312.0,112.0,78.0,62.0,254.0,348.0,79.0,0.0,269.0,13.0,13.0,15.0,10.0,2.0,0.22,102.0,102.0,109.0,72.0,21,20.0,19
6834,laspack_config.h,0.0,0.0,0.0,9.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,1.0,0.0,0.0,15.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2,5.0,2
6849,expinf.c,25.0,94.0,13.0,28.0,97.0,66.0,11.0,11.0,11.0,9.0,127.0,25.0,94.0,13.0,0.0,1.0,186.0,28.0,94.0,6.0,63.0,66.0,0.0,3.0,43.0,54.0,4.0,0.0,50.0,11.0,11.0,11.0,9.0,3.0,0.7,11.0,11.0,11.0,9.0,2,5.0,2
6856,gmsh_io.h,0.0,5.0,0.0,35.0,44.0,77.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,155.0,35.0,38.0,29.0,3.0,77.0,0.0,6.0,13.0,15.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.03,3.0,3.0,3.0,3.0,11,13.0,12
6906,distributed_vector_test.C,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,6.0,7.0,5.0,0.0,0.0,0.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8.0,6
6990,exgnvid.c,4.0,55.0,4.0,7.0,58.0,57.0,9.0,9.0,9.0,8.0,61.0,4.0,55.0,4.0,0.0,1.0,120.0,7.0,55.0,4.0,40.0,57.0,0.0,3.0,29.0,38.0,4.0,0.0,34.0,9.0,9.0,9.0,8.0,3.0,1.04,9.0,9.0,9.0,8.0,2,5.0,2
7018,jump_error_estimator.h,0.0,2.0,0.0,35.0,39.0,85.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,159.0,35.0,30.0,26.0,3.0,85.0,0.0,9.0,17.0,20.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.83,3.0,3.0,3.0,3.0,16,19.0,18
7093,mesh_smoother_vsmoother.h,1.0,5.0,0.0,64.0,154.0,93.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,11.0,311.0,64.0,143.0,139.0,14.0,93.0,0.0,11.0,54.0,65.0,58.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.65,11.0,11.0,11.0,11.0,20,21.0,20
7114,mesh_refinement.h,0.0,0.0,0.0,57.0,75.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,11.0,0.0,0.0,0.0,16.0,375.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,33.0,29
7124,expoea.c,0.0,7.0,0.0,3.0,9.0,56.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,68.0,3.0,7.0,4.0,1.0,56.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,2,5.0,2
7139,checked_delete.hpp,0.0,5.0,1.0,12.0,39.0,20.0,2.0,2.0,2.0,1.0,6.0,0.0,5.0,1.0,0.0,4.0,69.0,12.0,33.0,15.0,6.0,20.0,1.0,6.0,14.0,19.0,13.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,0.61,6.0,6.0,6.0,4.0,0,0.0,0
7147,mesh_sfc_support.C,43.0,91.0,13.0,61.0,102.0,31.0,4.0,4.0,4.0,1.0,147.0,16.0,34.0,4.0,0.0,1.0,194.0,33.0,34.0,10.0,20.0,22.0,97.0,10.0,20.0,24.0,9.0,3.0,12.0,4.0,4.0,4.0,1.0,2.0,0.65,4.0,4.0,4.0,1.0,0,0.0,0
7214,expvpc.c,0.0,9.0,0.0,3.0,13.0,57.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,1.0,73.0,3.0,9.0,6.0,1.0,57.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.33,1.0,1.0,1.0,1.0,2,5.0,2
7228,edge_edge3.h,0.0,2.0,0.0,37.0,31.0,46.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,114.0,35.0,20.0,14.0,8.0,43.0,9.0,7.0,9.0,14.0,9.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.15,6.0,6.0,6.0,6.0,22,29.0,23
7229,face_quad4.h,0.0,2.0,0.0,40.0,32.0,55.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,127.0,37.0,20.0,14.0,7.0,48.0,15.0,7.0,9.0,14.0,10.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.4,5.0,5.0,5.0,5.0,16,22.0,15
7247,exupda.c,4.0,15.0,1.0,7.0,17.0,51.0,2.0,2.0,2.0,1.0,19.0,4.0,15.0,1.0,0.0,1.0,74.0,7.0,15.0,2.0,9.0,51.0,0.0,2.0,7.0,9.0,2.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,3.4,2.0,2.0,2.0,1.0,2,5.0,2
7251,exppa.c,34.0,199.0,20.0,37.0,203.0,78.0,29.0,17.0,29.0,28.0,245.0,34.0,199.0,20.0,0.0,1.0,309.0,37.0,199.0,12.0,155.0,78.0,0.0,4.0,109.0,141.0,9.0,0.0,132.0,29.0,17.0,29.0,28.0,2.0,0.39,29.0,17.0,29.0,28.0,2,5.0,2
7288,sparse_matrix.h,0.0,5.0,0.0,63.0,103.0,195.0,2.0,2.0,2.0,1.0,6.0,0.0,5.0,0.0,1.0,8.0,360.0,63.0,93.0,63.0,30.0,195.0,0.0,10.0,53.0,67.0,38.0,2.0,27.0,5.0,5.0,5.0,1.0,2.0,2.1,15.0,15.0,15.0,8.0,16,18.0,16
7296,Common.hpp,0.0,0.0,0.0,4.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
7336,inf_fe.h,0.0,0.0,0.0,150.0,162.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,11.0,0.0,0.0,0.0,17.0,781.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,24.0,18
7405,lastypes.h,0.0,2.0,0.0,9.0,35.0,21.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,60.0,9.0,12.0,9.0,3.0,19.0,9.0,20.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,2,5.0,2
7406,copyrght.h,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,2
7438,expelb.c,0.0,11.0,1.0,3.0,14.0,56.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,1.0,0.0,1.0,72.0,3.0,11.0,6.0,3.0,56.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.09,1.0,1.0,1.0,1.0,2,5.0,2
7444,errhandl.h,0.0,0.0,0.0,9.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,21.0,21.0,0.0,15.0,2.0,10.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,2,5.0,2
7612,quadrature_3D.C,97.0,237.0,27.0,409.0,949.0,124.0,31.0,16.0,31.0,13.0,361.0,97.0,235.0,27.0,0.0,4.0,1481.0,409.0,939.0,106.0,664.0,124.0,0.0,10.0,706.0,837.0,104.0,51.0,682.0,49.0,26.0,49.0,25.0,4.0,0.13,123.0,64.0,123.0,55.0,0,0.0,0
7649,quadrature.h,0.0,3.0,0.0,69.0,119.0,208.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,13.0,396.0,69.0,75.0,51.0,18.0,208.0,24.0,24.0,43.0,58.0,39.0,0.0,19.0,4.0,4.0,4.0,1.0,1.0,2.77,19.0,19.0,19.0,13.0,16,22.0,17
7691,exgss.c,0.0,8.0,0.0,3.0,11.0,55.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,1.0,69.0,3.0,8.0,4.0,2.0,55.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.88,1.0,1.0,1.0,1.0,2,5.0,2
7696,mesh_data.h,1.0,8.0,1.0,209.0,295.0,578.0,3.0,3.0,3.0,1.0,9.0,1.0,7.0,1.0,2.0,18.0,1082.0,209.0,270.0,171.0,66.0,578.0,10.0,15.0,147.0,170.0,119.0,0.0,51.0,6.0,6.0,6.0,1.0,1.0,2.14,46.0,46.0,54.0,18.0,13,15.0,14
7735,vector_gather.cc,8.0,20.0,2.0,16.0,23.0,16.0,5.0,5.0,5.0,1.0,29.0,8.0,20.0,2.0,0.0,1.0,54.0,16.0,20.0,5.0,15.0,16.0,0.0,3.0,14.0,19.0,5.0,0.0,14.0,5.0,5.0,5.0,1.0,2.0,0.8,5.0,5.0,5.0,1.0,0,0.0,0
7797,tree_base.C,3.0,26.0,0.0,20.0,28.0,18.0,3.0,2.0,3.0,1.0,29.0,3.0,26.0,0.0,0.0,1.0,66.0,20.0,26.0,6.0,10.0,18.0,0.0,2.0,13.0,17.0,4.0,2.0,11.0,3.0,2.0,3.0,1.0,1.0,0.69,3.0,2.0,3.0,1.0,0,0.0,0
7841,exopts.c,2.0,15.0,3.0,4.0,26.0,61.0,3.0,3.0,3.0,1.0,17.0,2.0,15.0,3.0,0.0,1.0,85.0,4.0,16.0,3.0,11.0,59.0,2.0,8.0,8.0,11.0,3.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,3.69,3.0,3.0,3.0,1.0,2,5.0,2
7932,transient_system.h,1.0,4.0,1.0,50.0,37.0,114.0,2.0,2.0,2.0,1.0,6.0,1.0,4.0,1.0,1.0,3.0,201.0,50.0,33.0,19.0,7.0,114.0,0.0,4.0,19.0,22.0,15.0,0.0,7.0,3.0,3.0,3.0,1.0,0.0,3.45,7.0,7.0,7.0,3.0,16,14.0,15
7996,string.c,3.0,16.0,0.0,22.0,72.0,31.0,4.0,4.0,7.0,2.0,20.0,3.0,16.0,0.0,0.0,4.0,124.0,22.0,62.0,14.0,37.0,31.0,1.0,9.0,31.0,45.0,10.0,1.0,34.0,7.0,7.0,14.0,6.0,3.0,0.5,17.0,17.0,26.0,9.0,5,7.0,5
8019,hp_singular.h,0.0,0.0,0.0,21.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,12.0,0.0,0.0,0.0,19.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14.0,13
