index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_bugs,fastread_bugs
638,BufferedFrame.cpp,0.0,8.0,0.0,16.0,128.0,40.0,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,0.0,16.0,182.0,16.0,124.0,36.0,75.0,40.0,0.0,4.0,68.0,100.0,28.0,0.0,72.0,6.0,6.0,7.0,3.0,3.0,0.32,32.0,32.0,34.0,18.0,10.0,11
639,Action_Temperature.cpp,0.0,16.0,2.0,7.0,86.0,11.0,4.0,4.0,4.0,2.0,18.0,0.0,16.0,2.0,0.0,5.0,104.0,7.0,84.0,19.0,58.0,11.0,0.0,2.0,38.0,56.0,11.0,0.0,45.0,8.0,8.0,9.0,5.0,3.0,0.13,18.0,18.0,19.0,12.0,2.0,4
640,Atom.cpp,1.0,28.0,5.0,43.0,582.0,143.0,12.0,8.0,17.0,2.0,29.0,1.0,28.0,5.0,0.0,19.0,674.0,43.0,578.0,118.0,480.0,143.0,0.0,4.0,308.0,554.0,36.0,0.0,518.0,119.0,78.0,195.0,14.0,3.0,0.25,233.0,145.0,322.0,48.0,2.0,3
641,Action_MakeStructure.cpp,1.0,56.0,7.0,12.0,344.0,52.0,11.0,11.0,12.0,7.0,63.0,1.0,56.0,7.0,0.0,6.0,398.0,12.0,336.0,54.0,266.0,52.0,0.0,8.0,186.0,253.0,45.0,0.0,208.0,33.0,31.0,38.0,27.0,5.0,0.15,66.0,64.0,74.0,45.0,1.0,4
642,Analysis_Wavelet.cpp,1.0,41.0,8.0,16.0,265.0,56.0,5.0,5.0,6.0,3.0,48.0,1.0,31.0,7.0,0.0,6.0,322.0,16.0,191.0,68.0,138.0,52.0,46.0,30.0,143.0,176.0,56.0,0.0,120.0,16.0,14.0,17.0,8.0,4.0,0.27,32.0,30.0,33.0,19.0,9.0,11
643,text.c,3.0,21.0,1.0,253.0,1176.0,227.0,4.0,4.0,5.0,1.0,26.0,3.0,18.0,1.0,0.0,49.0,1637.0,230.0,863.0,197.0,473.0,212.0,239.0,121.0,450.0,562.0,93.0,0.0,469.0,12.0,12.0,20.0,10.0,4.0,0.25,187.0,184.0,228.0,87.0,0.0,0
644,Action_Dihedral.cpp,2.0,18.0,1.0,15.0,97.0,10.0,4.0,4.0,5.0,2.0,21.0,2.0,18.0,1.0,0.0,5.0,121.0,15.0,92.0,19.0,72.0,10.0,0.0,5.0,56.0,76.0,15.0,0.0,61.0,9.0,9.0,12.0,6.0,2.0,0.11,20.0,20.0,26.0,14.0,1.0,4
645,DataSet_double.cpp,0.0,10.0,11.0,5.0,52.0,65.0,2.0,2.0,2.0,1.0,20.0,0.0,7.0,0.0,0.0,5.0,121.0,5.0,34.0,9.0,23.0,12.0,65.0,6.0,18.0,30.0,9.0,0.0,21.0,5.0,5.0,5.0,3.0,2.0,0.35,12.0,12.0,12.0,7.0,7.0,8
646,Parm_Mol2.cpp,3.0,16.0,3.0,9.0,35.0,10.0,5.0,5.0,5.0,5.0,22.0,3.0,16.0,3.0,0.0,2.0,54.0,9.0,32.0,8.0,23.0,10.0,0.0,3.0,25.0,35.0,8.0,0.0,27.0,9.0,9.0,9.0,9.0,3.0,0.31,10.0,10.0,10.0,10.0,0.0,0
647,Action_DNAionTracker.cpp,3.0,32.0,4.0,19.0,162.0,23.0,8.0,7.0,9.0,3.0,38.0,3.0,32.0,4.0,0.0,5.0,200.0,19.0,158.0,34.0,130.0,23.0,0.0,4.0,99.0,142.0,25.0,0.0,117.0,16.0,13.0,18.0,9.0,3.0,0.15,41.0,35.0,46.0,15.0,1.0,4
648,Action_Pucker.cpp,2.0,30.0,1.0,13.0,153.0,11.0,8.0,8.0,8.0,2.0,32.0,2.0,30.0,1.0,0.0,5.0,176.0,13.0,148.0,27.0,114.0,11.0,0.0,5.0,80.0,121.0,18.0,0.0,103.0,24.0,24.0,26.0,4.0,2.0,0.07,40.0,39.0,42.0,11.0,1.0,4
649,ReferenceAction.cpp,0.0,23.0,2.0,5.0,92.0,13.0,7.0,7.0,7.0,5.0,25.0,0.0,23.0,2.0,0.0,4.0,109.0,5.0,90.0,7.0,67.0,13.0,0.0,2.0,42.0,68.0,4.0,0.0,64.0,15.0,15.0,16.0,12.0,4.0,0.14,26.0,26.0,27.0,22.0,12.0,9
650,Action_Matrix.cpp,0.0,35.0,5.0,36.0,881.0,166.0,8.0,7.0,8.0,2.0,40.0,0.0,30.0,4.0,0.0,25.0,1049.0,36.0,748.0,199.0,560.0,141.0,134.0,25.0,496.0,698.0,182.0,0.0,516.0,43.0,41.0,50.0,20.0,6.0,0.19,198.0,178.0,210.0,67.0,10.0,16
651,ByteRoutines.cpp,1.0,19.0,2.0,4.0,37.0,10.0,2.0,2.0,2.0,1.0,21.0,1.0,19.0,2.0,0.0,2.0,51.0,4.0,37.0,9.0,28.0,10.0,0.0,0.0,18.0,22.0,9.0,0.0,13.0,2.0,2.0,2.0,1.0,1.0,0.27,4.0,4.0,4.0,2.0,0.0,0
652,Analysis_CrossCorr.cpp,1.0,14.0,1.0,8.0,59.0,9.0,4.0,4.0,4.0,1.0,16.0,1.0,14.0,1.0,0.0,4.0,75.0,8.0,54.0,15.0,38.0,9.0,0.0,5.0,36.0,50.0,14.0,0.0,36.0,6.0,6.0,6.0,3.0,2.0,0.17,14.0,14.0,14.0,6.0,2.0,7
653,mbutil.c,0.0,11.0,0.0,44.0,262.0,74.0,2.0,2.0,2.0,1.0,11.0,0.0,7.0,0.0,0.0,2.0,373.0,15.0,15.0,9.0,3.0,39.0,274.0,38.0,7.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.6,3.0,3.0,3.0,2.0,0.0,0
654,Action_Spam.cpp,2.0,31.0,7.0,37.0,386.0,106.0,8.0,8.0,9.0,3.0,41.0,2.0,31.0,7.0,0.0,12.0,522.0,37.0,376.0,89.0,281.0,106.0,0.0,10.0,222.0,314.0,76.0,0.0,238.0,27.0,27.0,28.0,14.0,5.0,0.28,91.0,90.0,106.0,42.0,7.0,9
655,Traj_PDBfile.cpp,0.0,35.0,4.0,15.0,389.0,66.0,12.0,12.0,13.0,3.0,39.0,0.0,35.0,4.0,0.0,11.0,468.0,15.0,387.0,61.0,294.0,66.0,0.0,2.0,206.0,340.0,45.0,0.0,295.0,52.0,50.0,62.0,15.0,7.0,0.17,132.0,128.0,148.0,41.0,5.0,8
656,Analysis_CrankShaft.cpp,8.0,78.0,10.0,40.0,332.0,43.0,15.0,15.0,19.0,3.0,94.0,8.0,78.0,10.0,0.0,4.0,405.0,40.0,327.0,67.0,270.0,43.0,0.0,5.0,190.0,251.0,42.0,0.0,209.0,46.0,46.0,60.0,7.0,6.0,0.13,61.0,61.0,77.0,12.0,1.0,4
657,CharMask.cpp,0.0,8.0,0.0,8.0,69.0,13.0,4.0,4.0,4.0,2.0,8.0,0.0,8.0,0.0,0.0,8.0,89.0,8.0,67.0,14.0,47.0,13.0,0.0,2.0,47.0,76.0,14.0,0.0,62.0,7.0,7.0,7.0,7.0,3.0,0.19,29.0,29.0,29.0,18.0,0.0,0
658,Action_Vector.cpp,1.0,20.0,2.0,37.0,359.0,58.0,6.0,5.0,6.0,3.0,23.0,1.0,20.0,2.0,0.0,17.0,442.0,37.0,353.0,91.0,274.0,58.0,0.0,6.0,215.0,312.0,76.0,0.0,236.0,40.0,40.0,51.0,20.0,2.0,0.16,95.0,80.0,106.0,56.0,1.0,5
659,Action_Jcoupling.cpp,2.0,40.0,7.0,18.0,291.0,74.0,7.0,7.0,8.0,3.0,48.0,2.0,40.0,7.0,0.0,7.0,374.0,18.0,283.0,44.0,216.0,74.0,0.0,8.0,163.0,214.0,34.0,0.0,180.0,18.0,18.0,21.0,8.0,6.0,0.26,51.0,51.0,55.0,24.0,1.0,4
660,TinkerFile.cpp,0.0,25.0,5.0,9.0,230.0,61.0,7.0,7.0,7.0,6.0,28.0,0.0,25.0,5.0,0.0,9.0,282.0,9.0,223.0,41.0,156.0,61.0,0.0,7.0,132.0,193.0,41.0,0.0,152.0,14.0,14.0,14.0,11.0,3.0,0.27,64.0,64.0,66.0,55.0,0.0,0
661,Action_Volume.cpp,1.0,10.0,1.0,10.0,61.0,9.0,2.0,2.0,2.0,1.0,11.0,1.0,10.0,1.0,0.0,6.0,80.0,10.0,58.0,12.0,41.0,9.0,0.0,3.0,32.0,46.0,10.0,0.0,36.0,4.0,4.0,4.0,1.0,2.0,0.16,14.0,14.0,14.0,6.0,1.0,5
662,main.cpp,0.0,10.0,1.0,0.0,15.0,9.0,2.0,2.0,2.0,1.0,11.0,0.0,7.0,0.0,0.0,1.0,24.0,0.0,7.0,3.0,4.0,8.0,3.0,7.0,5.0,7.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1.14,2.0,2.0,2.0,1.0,8.0,11
663,macro.c,2.0,14.0,0.0,45.0,170.0,61.0,3.0,3.0,3.0,1.0,16.0,2.0,14.0,0.0,0.0,10.0,271.0,45.0,147.0,40.0,74.0,60.0,5.0,22.0,73.0,94.0,23.0,0.0,71.0,4.0,4.0,6.0,3.0,2.0,0.41,27.0,27.0,29.0,12.0,0.0,0
664,Action_Distance.cpp,2.0,19.0,1.0,14.0,96.0,14.0,4.0,4.0,5.0,2.0,22.0,2.0,19.0,1.0,0.0,5.0,124.0,14.0,93.0,17.0,70.0,14.0,0.0,3.0,53.0,75.0,14.0,0.0,61.0,9.0,9.0,10.0,5.0,2.0,0.15,21.0,19.0,23.0,12.0,1.0,4
665,histexpand.c,11.0,70.0,11.0,216.0,1122.0,273.0,16.0,15.0,22.0,5.0,91.0,11.0,62.0,10.0,0.0,15.0,1593.0,212.0,947.0,135.0,609.0,264.0,110.0,84.0,587.0,760.0,91.0,9.0,660.0,61.0,57.0,75.0,22.0,8.0,0.28,235.0,219.0,324.0,84.0,0.0,0
666,FileTypes.cpp,0.0,9.0,0.0,0.0,92.0,13.0,4.0,4.0,4.0,1.0,9.0,0.0,9.0,0.0,0.0,10.0,105.0,0.0,89.0,28.0,52.0,13.0,0.0,3.0,56.0,93.0,25.0,0.0,68.0,6.0,6.0,8.0,3.0,3.0,0.15,37.0,37.0,40.0,18.0,0.0,0
667,Trajin_Multi.cpp,1.0,18.0,3.0,12.0,109.0,24.0,6.0,6.0,6.0,4.0,21.0,1.0,18.0,3.0,0.0,6.0,142.0,12.0,106.0,19.0,72.0,24.0,0.0,3.0,59.0,92.0,16.0,0.0,76.0,11.0,11.0,13.0,11.0,4.0,0.23,33.0,33.0,35.0,26.0,1.0,1
668,Analysis_Regression.cpp,1.0,17.0,3.0,6.0,70.0,14.0,4.0,4.0,4.0,2.0,20.0,1.0,17.0,3.0,0.0,4.0,89.0,6.0,67.0,19.0,47.0,14.0,0.0,3.0,38.0,55.0,18.0,0.0,37.0,9.0,9.0,9.0,5.0,4.0,0.21,17.0,17.0,17.0,8.0,1.0,4
669,compat.c,0.0,6.0,0.0,18.0,74.0,21.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,10.0,113.0,18.0,67.0,37.0,10.0,21.0,1.0,7.0,27.0,30.0,20.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.31,10.0,10.0,10.0,10.0,0.0,0
670,DataSet_float.cpp,0.0,9.0,11.0,5.0,51.0,65.0,2.0,2.0,2.0,1.0,20.0,0.0,7.0,0.0,0.0,5.0,120.0,5.0,34.0,9.0,23.0,11.0,65.0,6.0,18.0,30.0,9.0,0.0,21.0,5.0,5.0,5.0,3.0,2.0,0.32,12.0,12.0,12.0,7.0,8.0,9
671,Analysis_CrdFluct.cpp,1.0,24.0,3.0,10.0,126.0,20.0,6.0,6.0,6.0,2.0,28.0,1.0,24.0,3.0,0.0,5.0,154.0,10.0,121.0,31.0,90.0,20.0,0.0,5.0,79.0,108.0,25.0,0.0,83.0,15.0,15.0,15.0,7.0,3.0,0.17,29.0,29.0,30.0,13.0,2.0,7
672,DataIO_Mdout.cpp,0.0,51.0,11.0,5.0,218.0,50.0,20.0,20.0,25.0,10.0,58.0,0.0,51.0,11.0,0.0,4.0,253.0,5.0,210.0,42.0,166.0,50.0,0.0,8.0,140.0,222.0,35.0,0.0,187.0,52.0,50.0,65.0,23.0,6.0,0.24,81.0,79.0,99.0,43.0,1.0,0
673,Action_CheckChirality.cpp,1.0,18.0,3.0,11.0,112.0,25.0,4.0,4.0,4.0,2.0,22.0,1.0,18.0,3.0,0.0,6.0,145.0,11.0,109.0,24.0,78.0,25.0,0.0,3.0,66.0,88.0,20.0,0.0,68.0,14.0,14.0,17.0,10.0,5.0,0.23,22.0,22.0,25.0,15.0,3.0,6
674,Action_Average.cpp,2.0,17.0,2.0,19.0,125.0,27.0,4.0,4.0,4.0,3.0,21.0,2.0,17.0,2.0,0.0,7.0,169.0,19.0,121.0,19.0,89.0,27.0,0.0,4.0,63.0,90.0,12.0,0.0,78.0,9.0,9.0,9.0,6.0,3.0,0.22,27.0,27.0,27.0,21.0,10.0,13
675,Analysis_RunningAvg.cpp,1.0,21.0,3.0,9.0,87.0,16.0,5.0,5.0,5.0,1.0,26.0,1.0,21.0,3.0,0.0,4.0,112.0,9.0,84.0,27.0,66.0,16.0,0.0,3.0,58.0,78.0,26.0,0.0,52.0,9.0,9.0,9.0,4.0,4.0,0.19,20.0,20.0,20.0,7.0,3.0,7
676,Range.cpp,1.0,9.0,2.0,18.0,108.0,44.0,3.0,3.0,3.0,1.0,12.0,1.0,9.0,2.0,0.0,11.0,167.0,18.0,104.0,25.0,69.0,44.0,0.0,4.0,58.0,90.0,22.0,0.0,68.0,12.0,12.0,13.0,9.0,2.0,0.42,32.0,32.0,33.0,19.0,0.0,0
677,AxisType.cpp,0.0,20.0,3.0,21.0,374.0,66.0,5.0,4.0,6.0,3.0,22.0,0.0,18.0,3.0,0.0,14.0,443.0,21.0,328.0,132.0,250.0,64.0,26.0,22.0,171.0,244.0,44.0,0.0,200.0,27.0,21.0,35.0,27.0,3.0,0.2,69.0,57.0,83.0,54.0,2.0,2
678,Traj_AmberCoord.cpp,1.0,19.0,4.0,23.0,274.0,86.0,5.0,5.0,6.0,2.0,23.0,1.0,19.0,4.0,0.0,14.0,375.0,23.0,268.0,42.0,203.0,86.0,1.0,5.0,148.0,224.0,33.0,0.0,191.0,27.0,27.0,28.0,16.0,6.0,0.32,75.0,73.0,86.0,41.0,7.0,7
679,MpiRoutines.c,1.0,15.0,1.0,56.0,393.0,97.0,1.0,1.0,1.0,1.0,17.0,0.0,3.0,0.0,0.0,21.0,544.0,25.0,75.0,26.0,21.0,53.0,324.0,74.0,23.0,43.0,22.0,0.0,21.0,1.0,1.0,1.0,1.0,0.0,0.71,21.0,21.0,21.0,21.0,6.0,7
681,Traj_NcEnsemble.cpp,0.0,0.0,0.0,20.0,403.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,502.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9
683,GridAction.cpp,0.0,30.0,3.0,6.0,126.0,15.0,8.0,8.0,10.0,5.0,33.0,0.0,30.0,3.0,0.0,4.0,147.0,6.0,124.0,27.0,100.0,15.0,0.0,2.0,70.0,102.0,24.0,0.0,78.0,20.0,20.0,27.0,16.0,2.0,0.12,32.0,32.0,39.0,23.0,4.0,4
684,savestring.c,0.0,6.0,0.0,3.0,12.0,22.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0,37.0,3.0,6.0,3.0,1.0,22.0,0.0,6.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.67,1.0,1.0,1.0,1.0,0.0,0
685,ClusterMatrix.cpp,0.0,21.0,3.0,10.0,191.0,63.0,5.0,5.0,6.0,2.0,24.0,0.0,21.0,3.0,0.0,9.0,258.0,10.0,187.0,39.0,140.0,63.0,0.0,4.0,118.0,162.0,36.0,1.0,125.0,14.0,14.0,17.0,11.0,4.0,0.34,44.0,44.0,50.0,21.0,4.0,1
686,DataFile.cpp,0.0,17.0,2.0,20.0,355.0,58.0,5.0,5.0,5.0,2.0,19.0,0.0,16.0,2.0,0.0,18.0,428.0,20.0,322.0,82.0,239.0,58.0,10.0,24.0,174.0,255.0,43.0,1.0,211.0,13.0,13.0,13.0,11.0,4.0,0.18,81.0,81.0,83.0,52.0,28.0,27
687,TopologyList.cpp,0.0,12.0,1.0,13.0,126.0,25.0,3.0,3.0,3.0,1.0,13.0,0.0,12.0,1.0,0.0,10.0,163.0,13.0,122.0,28.0,81.0,25.0,0.0,4.0,68.0,99.0,28.0,0.0,71.0,11.0,11.0,12.0,7.0,3.0,0.2,31.0,31.0,34.0,19.0,0.0,0
688,bind.c,3.0,24.0,3.0,305.0,1715.0,315.0,6.0,5.0,8.0,2.0,30.0,3.0,24.0,2.0,0.0,64.0,2311.0,305.0,1636.0,428.0,925.0,312.0,19.0,69.0,860.0,1095.0,200.0,15.0,880.0,44.0,44.0,73.0,21.0,5.0,0.19,371.0,347.0,537.0,157.0,0.0,0
689,Analysis_Rms2d.cpp,0.0,37.0,7.0,11.0,268.0,64.0,9.0,8.0,9.0,3.0,43.0,0.0,34.0,7.0,0.0,7.0,335.0,11.0,244.0,51.0,192.0,64.0,10.0,19.0,150.0,213.0,38.0,0.0,175.0,26.0,26.0,27.0,14.0,3.0,0.26,61.0,55.0,64.0,27.0,4.0,7
690,Analysis_VectorMath.cpp,0.0,16.0,1.0,9.0,101.0,14.0,4.0,4.0,4.0,2.0,17.0,0.0,16.0,1.0,0.0,6.0,121.0,9.0,97.0,21.0,74.0,14.0,0.0,4.0,53.0,78.0,18.0,0.0,60.0,12.0,12.0,12.0,9.0,2.0,0.14,25.0,25.0,25.0,16.0,4.0,6
691,Action_Scale.cpp,0.0,6.0,0.0,7.0,33.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,0.0,5.0,44.0,7.0,31.0,9.0,16.0,4.0,0.0,2.0,14.0,21.0,5.0,0.0,16.0,3.0,3.0,3.0,3.0,1.0,0.13,7.0,7.0,7.0,7.0,1.0,4
692,Analysis_Overlap.cpp,0.0,17.0,1.0,7.0,91.0,7.0,4.0,4.0,5.0,3.0,19.0,0.0,17.0,1.0,0.0,5.0,103.0,7.0,86.0,19.0,65.0,7.0,0.0,5.0,50.0,71.0,18.0,0.0,53.0,12.0,12.0,14.0,7.0,3.0,0.08,21.0,21.0,25.0,15.0,1.0,4
693,keymaps.c,3.0,18.0,1.0,27.0,89.0,37.0,3.0,3.0,3.0,1.0,22.0,3.0,16.0,1.0,0.0,4.0,149.0,27.0,63.0,17.0,31.0,37.0,7.0,21.0,39.0,51.0,11.0,0.0,40.0,6.0,4.0,6.0,1.0,2.0,0.59,13.0,11.0,13.0,4.0,0.0,0
694,tilde.c,5.0,32.0,4.0,76.0,339.0,98.0,6.0,6.0,7.0,3.0,41.0,5.0,29.0,4.0,0.0,6.0,502.0,60.0,185.0,52.0,101.0,86.0,128.0,65.0,113.0,136.0,34.0,0.0,102.0,11.0,11.0,12.0,6.0,4.0,0.46,34.0,34.0,40.0,22.0,0.0,0
695,BufferedLine.cpp,0.0,18.0,5.0,7.0,112.0,43.0,4.0,4.0,4.0,2.0,22.0,0.0,18.0,5.0,0.0,6.0,153.0,7.0,109.0,25.0,78.0,43.0,0.0,3.0,64.0,89.0,16.0,0.0,73.0,10.0,10.0,10.0,10.0,3.0,0.39,25.0,25.0,26.0,15.0,0.0,0
697,Action_Closest.cpp,2.0,45.0,10.0,16.0,279.0,76.0,8.0,8.0,9.0,3.0,56.0,2.0,42.0,10.0,0.0,6.0,365.0,16.0,254.0,43.0,189.0,74.0,10.0,21.0,144.0,193.0,30.0,0.0,163.0,20.0,20.0,20.0,11.0,5.0,0.29,49.0,49.0,53.0,21.0,12.0,13
698,nls.c,5.0,32.0,5.0,37.0,170.0,51.0,7.0,7.0,12.0,2.0,41.0,5.0,27.0,3.0,0.0,4.0,252.0,34.0,125.0,37.0,79.0,45.0,29.0,29.0,63.0,81.0,15.0,0.0,66.0,11.0,11.0,18.0,4.0,3.0,0.36,27.0,27.0,48.0,9.0,0.0,0
699,CIFfile.cpp,0.0,15.0,2.0,19.0,216.0,40.0,5.0,5.0,6.0,3.0,17.0,0.0,15.0,2.0,0.0,14.0,271.0,19.0,212.0,44.0,152.0,40.0,0.0,4.0,124.0,192.0,43.0,0.0,149.0,18.0,18.0,23.0,10.0,3.0,0.19,68.0,68.0,83.0,46.0,3.0,3
700,Action_Volmap.cpp,1.0,33.0,6.0,18.0,267.0,55.0,7.0,7.0,8.0,4.0,39.0,1.0,33.0,6.0,0.0,8.0,335.0,18.0,262.0,84.0,212.0,55.0,0.0,5.0,177.0,230.0,73.0,1.0,156.0,18.0,18.0,20.0,10.0,8.0,0.21,53.0,53.0,62.0,36.0,12.0,16
701,Traj_GmxTrX.cpp,0.0,23.0,3.0,22.0,437.0,77.0,7.0,6.0,7.0,4.0,25.0,0.0,23.0,3.0,0.0,19.0,529.0,22.0,432.0,79.0,330.0,77.0,0.0,5.0,285.0,412.0,53.0,2.0,357.0,23.0,23.0,24.0,22.0,3.0,0.18,124.0,121.0,127.0,77.0,8.0,8
702,PubFFT.cpp,0.0,11.0,0.0,14.0,147.0,23.0,2.0,2.0,2.0,1.0,11.0,0.0,6.0,0.0,0.0,11.0,178.0,13.0,70.0,33.0,39.0,18.0,50.0,31.0,37.0,57.0,15.0,0.0,42.0,4.0,4.0,4.0,1.0,1.0,0.26,19.0,19.0,19.0,11.0,1.0,0
703,Frame.cpp,0.0,15.0,1.0,75.0,897.0,214.0,3.0,3.0,3.0,1.0,17.0,0.0,15.0,1.0,0.0,56.0,1172.0,74.0,867.0,239.0,602.0,209.0,27.0,10.0,563.0,736.0,178.0,0.0,558.0,10.0,10.0,10.0,3.0,3.0,0.24,172.0,172.0,180.0,70.0,14.0,18
704,DataSet_GridFlt.cpp,0.0,5.0,0.0,2.0,11.0,0.0,2.0,2.0,3.0,1.0,5.0,0.0,5.0,0.0,0.0,2.0,13.0,2.0,10.0,5.0,7.0,0.0,0.0,1.0,5.0,8.0,5.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,5.0,2.0,4.0,5
705,TrajFrameCounter.cpp,0.0,24.0,6.0,5.0,98.0,28.0,6.0,6.0,8.0,3.0,29.0,0.0,24.0,6.0,0.0,4.0,126.0,5.0,96.0,13.0,70.0,28.0,0.0,2.0,39.0,64.0,5.0,0.0,59.0,19.0,19.0,22.0,12.0,3.0,0.29,25.0,25.0,30.0,15.0,0.0,0
706,Cluster_DPeaks.cpp,1.0,41.0,29.0,24.0,493.0,350.0,10.0,10.0,10.0,2.0,70.0,1.0,41.0,29.0,0.0,12.0,858.0,24.0,487.0,120.0,366.0,350.0,0.0,6.0,320.0,434.0,114.0,0.0,320.0,32.0,32.0,32.0,8.0,6.0,0.72,114.0,114.0,122.0,26.0,6.0,5
707,Analysis_Divergence.cpp,0.0,12.0,1.0,8.0,78.0,11.0,3.0,3.0,4.0,1.0,13.0,0.0,12.0,1.0,0.0,6.0,95.0,8.0,73.0,22.0,52.0,11.0,0.0,5.0,42.0,60.0,20.0,0.0,40.0,7.0,7.0,9.0,3.0,2.0,0.15,18.0,18.0,22.0,10.0,3.0,5
708,Parm_SDF.cpp,2.0,16.0,3.0,6.0,35.0,9.0,4.0,4.0,4.0,4.0,21.0,2.0,16.0,3.0,0.0,2.0,50.0,6.0,32.0,8.0,20.0,9.0,0.0,3.0,23.0,31.0,8.0,0.0,23.0,7.0,7.0,7.0,7.0,2.0,0.28,8.0,8.0,8.0,8.0,0.0,0
709,histsearch.c,4.0,26.0,2.0,29.0,124.0,44.0,7.0,7.0,9.0,4.0,32.0,4.0,26.0,2.0,0.0,4.0,195.0,29.0,105.0,25.0,51.0,44.0,6.0,19.0,58.0,71.0,13.0,0.0,58.0,23.0,23.0,33.0,13.0,4.0,0.42,27.0,27.0,37.0,16.0,0.0,0
710,Action_LESsplit.cpp,0.0,20.0,1.0,7.0,104.0,12.0,6.0,6.0,6.0,4.0,22.0,0.0,20.0,1.0,0.0,5.0,121.0,7.0,101.0,13.0,77.0,12.0,0.0,3.0,59.0,90.0,12.0,0.0,78.0,16.0,16.0,16.0,12.0,4.0,0.12,31.0,31.0,32.0,22.0,2.0,5
