,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
2255,src/72_response/dfpt_scfcv.F90,7e82a30,36.0,36.0,,4.0,377.0,38.0,275.0,68.0,,3.0,,0.0,1.0,1.0,1326.0,119.0,829.0,243.0,576.0,397.0,,,649.0,152.0,497.0,,,,,109.0,109.0,,12.0,5.0,0.48,109.0,109.0,,12.0,0.0
2256,src/42_libpaw/m_libpaw_libxc.F90,7e82a30,6.0,6.0,,1.0,159.0,25.0,85.0,50.0,,19.0,,1.0,2.0,40.0,1911.0,281.0,929.0,327.0,378.0,716.0,,,688.0,281.0,407.0,,,,,32.0,32.0,,4.0,7.0,0.77,121.0,121.0,,32.0,0.0
2257,src/95_drive/respfn.F90,7e82a30,63.0,63.0,,0.0,562.0,65.0,423.0,81.0,,3.0,,0.0,1.0,1.0,1796.0,199.0,1271.0,366.0,896.0,350.0,,,978.0,131.0,847.0,,,,,189.0,189.0,,1.0,10.0,0.28,189.0,189.0,,1.0,0.0
2258,src/95_drive/gstate.F90,7e82a30,32.0,32.0,,0.0,344.0,49.0,221.0,77.0,,5.0,,0.0,1.0,2.0,1754.0,233.0,1071.0,244.0,758.0,469.0,,,803.0,140.0,663.0,,,,,155.0,155.0,,1.0,3.0,0.44,161.0,161.0,,2.0,0.0
2259,src/45_geomoptim/m_lbfgs.F90,7e82a30,8.0,8.0,,1.0,104.0,13.0,60.0,31.0,,6.0,,1.0,1.0,6.0,848.0,115.0,395.0,116.0,278.0,340.0,,,369.0,99.0,270.0,,,,,22.0,22.0,,5.0,3.0,0.86,50.0,50.0,,10.0,0.0
2260,src/66_wfs/fock_ACE_getghc.F90,7e82a30,49.0,49.0,,0.0,292.0,26.0,232.0,47.0,,3.0,,0.0,2.0,2.0,1023.0,88.0,702.0,152.0,548.0,277.0,,,619.0,75.0,544.0,,,,,111.0,111.0,,1.0,8.0,0.39,149.0,149.0,,2.0,0.0
2261,src/66_wfs/fock_getghc.F90,7e82a30,49.0,49.0,,0.0,292.0,26.0,232.0,47.0,,3.0,,0.0,2.0,2.0,1023.0,88.0,702.0,152.0,548.0,277.0,,,619.0,75.0,544.0,,,,,111.0,111.0,,1.0,8.0,0.39,149.0,149.0,,2.0,0.0
2262,src/66_wfs/getghc.F90,7e82a30,49.0,49.0,,0.0,292.0,26.0,232.0,47.0,,3.0,,0.0,2.0,2.0,1023.0,88.0,702.0,152.0,548.0,277.0,,,619.0,75.0,544.0,,,,,111.0,111.0,,1.0,8.0,0.39,149.0,149.0,,2.0,0.0
2263,src/69_wfdesc/m_shirley.F90,7e82a30,14.0,14.0,,3.0,188.0,31.0,108.0,52.0,,13.0,,1.0,1.0,13.0,3174.0,498.0,1495.0,659.0,827.0,1240.0,,,1256.0,397.0,859.0,,,,,60.0,60.0,,18.0,8.0,0.83,189.0,189.0,,43.0,0.0
2264,src/70_gw/gwls_ComputeCorrelationEnergy.F90,7e82a30,7.0,7.0,,0.0,249.0,75.0,127.0,63.0,,7.0,,1.0,1.0,6.0,1949.0,555.0,932.0,242.0,689.0,581.0,,,828.0,203.0,625.0,,,,,15.0,15.0,,1.0,3.0,0.62,54.0,54.0,,6.0,0.0
2265,src/98_main/fold2Bloch.F90,7e82a30,10.0,10.0,,0.0,101.0,15.0,74.0,17.0,,2.0,,0.0,1.0,1.0,242.0,33.0,150.0,48.0,100.0,71.0,,,125.0,25.0,100.0,,,,,20.0,20.0,,1.0,5.0,0.47,20.0,20.0,,1.0,0.0
2266,src/67_common/scprqt.F90,7e82a30,44.0,43.0,,0.0,247.0,22.0,197.0,31.0,,3.0,,0.0,1.0,2.0,830.0,67.0,586.0,60.0,514.0,190.0,,,518.0,45.0,473.0,,,,,132.0,130.0,,1.0,0.0,0.32,133.0,131.0,,2.0,0.0
2267,src/79_seqpar_mpi/vtorho.F90,7e82a30,19.0,19.0,,2.0,201.0,26.0,127.0,51.0,,12.0,,0.0,1.0,7.0,2258.0,249.0,1349.0,316.0,955.0,697.0,,,1077.0,198.0,879.0,,,,,205.0,205.0,,15.0,4.0,0.52,228.0,228.0,,26.0,0.0
2268,src/66_nonlocal/opernla_ylm.F90,7e82a30,356.0,356.0,,1.0,2505.0,62.0,1921.0,560.0,,1.0,,0.0,1.0,1.0,2616.0,65.0,1923.0,69.0,1851.0,668.0,,,2116.0,37.0,2079.0,,,,,356.0,356.0,,1.0,10.0,0.35,356.0,356.0,,1.0,0.0
2269,src/98_main/multibinit.F90,7e82a30,11.0,11.0,,0.0,179.0,26.0,103.0,51.0,,2.0,,0.0,1.0,1.0,401.0,55.0,208.0,43.0,163.0,142.0,,,187.0,39.0,148.0,,,,,23.0,22.0,,1.0,4.0,0.68,23.0,22.0,,1.0,0.0
2270,src/95_drive/mover.F90,7e82a30,49.0,41.0,,8.0,433.0,59.0,278.0,99.0,,2.0,,0.0,1.0,1.0,988.0,121.0,558.0,85.0,432.0,318.0,,,418.0,64.0,354.0,,,,,98.0,83.0,,16.0,6.0,0.57,98.0,83.0,,16.0,0.0
2271,src/45_geomoptim/m_abihist.F90,7e82a30,3.0,3.0,,1.0,79.0,15.0,48.0,16.0,,21.0,,1.0,1.0,21.0,2442.0,398.0,1067.0,271.0,284.0,1000.0,,,550.0,221.0,329.0,,,,,13.0,13.0,,3.0,3.0,0.94,67.0,67.0,,23.0,0.0
2272,src/28_numeric_noabirule/m_slk.F90,7e82a30,1.0,1.0,,1.0,14.0,5.0,3.0,6.0,,1.0,,1.0,1.0,1.0,5186.0,848.0,2060.0,49.0,0.0,2409.0,,,48.0,48.0,0.0,,,,,1.0,1.0,,1.0,0.0,1.17,1.0,1.0,,1.0,0.0
2273,src/67_common/forstrnps.F90,7e82a30,76.0,76.0,,6.0,835.0,64.0,465.0,311.0,,1.0,,0.0,1.0,1.0,933.0,67.0,467.0,123.0,343.0,406.0,,,397.0,67.0,330.0,,,,,76.0,76.0,,6.0,8.0,0.87,76.0,76.0,,6.0,0.0
2274,src/95_drive/driver.F90,7e82a30,42.0,38.0,,2.0,394.0,54.0,284.0,58.0,,2.0,,0.0,1.0,1.0,870.0,111.0,571.0,132.0,376.0,194.0,,,422.0,69.0,353.0,,,,,85.0,76.0,,4.0,8.0,0.34,85.0,76.0,,4.0,0.0
2275,src/78_effpot/m_polynomial_term.F90,7e82a30,8.0,8.0,,3.0,71.0,11.0,39.0,21.0,,4.0,,1.0,1.0,4.0,459.0,76.0,181.0,68.0,112.0,208.0,,,157.0,55.0,102.0,,,,,14.0,14.0,,10.0,7.0,1.15,35.0,35.0,,13.0,0.0
2276,src/66_wfs/fock_getghc.F90,7e82a30,66.0,66.0,,6.0,640.0,77.0,435.0,141.0,,1.0,,0.0,1.0,1.0,688.0,80.0,437.0,123.0,311.0,186.0,,,374.0,52.0,322.0,,,,,66.0,66.0,,6.0,8.0,0.43,66.0,66.0,,6.0,0.0
2277,src/42_libpaw/m_pawdij.F90,7e82a30,47.0,47.0,,1.0,265.0,29.0,191.0,54.0,,17.0,,0.0,2.0,17.0,333.0,45.0,184.0,34.0,123.0,107.0,,,187.0,32.0,155.0,,,,,202.0,202.0,,8.0,10.0,0.58,801.0,801.0,,31.0,0.0
2278,src/83_cut3d/m_cut3d.F90,7e82a30,24.0,21.0,,5.0,260.0,36.0,199.0,29.0,,10.0,,1.0,1.0,10.0,3025.0,397.0,2032.0,330.0,1695.0,651.0,,,1863.0,186.0,1677.0,,,,,124.0,110.0,,18.0,7.0,0.32,244.0,212.0,,56.0,0.0
2279,src/42_libpaw/m_pawxc.F90,7e82a30,41.0,41.0,,1.0,244.0,27.0,165.0,62.0,,19.0,,0.0,14.0,19.0,5203.0,524.0,2996.0,270.0,2327.0,1890.0,,,3088.0,257.0,2831.0,,,,,143.0,143.0,,9.0,12.0,0.63,787.0,787.0,,32.0,0.0
2280,src/72_response/dfpt_nsteltwf.F90,7e82a30,17.0,17.0,,3.0,196.0,32.0,126.0,40.0,,1.0,,0.0,1.0,1.0,269.0,36.0,128.0,63.0,64.0,109.0,,,104.0,38.0,66.0,,,,,17.0,17.0,,3.0,6.0,0.85,17.0,17.0,,3.0,0.0
2281,src/56_io_mpi/m_hdr.F90,7e82a30,10.0,9.0,,2.0,106.0,16.0,71.0,19.0,,34.0,,1.0,1.0,33.0,4704.0,688.0,2502.0,549.0,1508.0,1571.0,,,1825.0,334.0,1491.0,,,,,129.0,129.0,,23.0,4.0,0.63,358.0,339.0,,100.0,0.0
2282,src/66_nonlocal/nonlop_ylm.F90,7e82a30,115.0,115.0,,0.0,448.0,31.0,358.0,77.0,,2.0,,0.0,1.0,1.0,1181.0,66.0,719.0,150.0,568.0,436.0,,,739.0,54.0,685.0,,,,,231.0,231.0,,1.0,10.0,0.61,231.0,231.0,,1.0,0.0
2283,src/77_ddb/m_phonon_supercell.F90,7e82a30,6.0,6.0,,1.0,63.0,9.0,42.0,15.0,,5.0,,1.0,1.0,5.0,525.0,70.0,240.0,95.0,144.0,240.0,,,219.0,80.0,139.0,,,,,16.0,16.0,,5.0,5.0,1.00,33.0,33.0,,9.0,0.0
2284,src/56_recipspace/mkkin.F90,7e82a30,16.0,14.0,,1.0,123.0,12.0,88.0,26.0,,1.0,,0.0,1.0,1.0,188.0,16.0,90.0,17.0,72.0,87.0,,,79.0,16.0,63.0,,,,,16.0,14.0,,1.0,4.0,0.97,16.0,14.0,,1.0,0.0
2285,src/77_ddb/elphon.F90,7e82a30,60.0,60.0,,0.0,633.0,111.0,413.0,130.0,,2.0,,0.0,1.0,1.0,1366.0,225.0,828.0,150.0,677.0,357.0,,,700.0,64.0,636.0,,,,,120.0,120.0,,1.0,7.0,0.43,120.0,120.0,,1.0,0.0
2286,src/72_response/dfpt_eltfrkin.F90,7e82a30,5.0,5.0,,3.0,79.0,20.0,48.0,12.0,,2.0,,0.0,1.0,1.0,221.0,44.0,98.0,44.0,53.0,83.0,,,84.0,29.0,55.0,,,,,10.0,10.0,,6.0,4.0,0.85,10.0,10.0,,6.0,0.0
2287,src/67_common/forces.F90,7e82a30,28.0,28.0,,0.0,218.0,20.0,142.0,57.0,,2.0,,0.0,1.0,1.0,556.0,43.0,286.0,110.0,172.0,232.0,,,244.0,60.0,184.0,,,,,57.0,57.0,,1.0,4.0,0.81,57.0,57.0,,1.0,0.0
2288,src/72_response/ddb_write_blok.F90,7e82a30,42.0,42.0,,1.0,170.0,19.0,128.0,39.0,,1.0,,0.0,1.0,1.0,235.0,22.0,130.0,15.0,114.0,101.0,,,114.0,13.0,101.0,,,,,42.0,42.0,,1.0,10.0,0.78,42.0,42.0,,1.0,0.0
2289,src/66_nonlocal/m_hamiltonian.F90,7e82a30,16.0,16.0,,1.0,104.0,16.0,70.0,17.0,,13.0,,1.0,1.0,13.0,2359.0,394.0,1064.0,402.0,648.0,927.0,,,1017.0,284.0,733.0,,,,,33.0,33.0,,1.0,6.0,0.87,219.0,217.0,,13.0,0.0
2290,src/77_ddb/mblktyp1.F90,7e82a30,18.0,18.0,,0.0,227.0,31.0,165.0,33.0,,2.0,,0.0,1.0,1.0,512.0,67.0,332.0,119.0,212.0,119.0,,,233.0,43.0,190.0,,,,,36.0,36.0,,1.0,7.0,0.36,36.0,36.0,,1.0,0.0
2291,src/77_ddb/mblktyp5.F90,7e82a30,13.0,13.0,,0.0,221.0,27.0,160.0,36.0,,2.0,,0.0,1.0,1.0,497.0,59.0,322.0,124.0,197.0,122.0,,,206.0,44.0,162.0,,,,,26.0,26.0,,1.0,5.0,0.38,26.0,26.0,,1.0,0.0
2292,src/64_psp/m_psps.F90,7e82a30,9.0,9.0,,1.0,79.0,13.0,49.0,17.0,,14.0,,1.0,1.0,14.0,1513.0,230.0,721.0,222.0,424.0,579.0,,,562.0,137.0,425.0,,,,,43.0,43.0,,8.0,4.0,0.80,137.0,134.0,,26.0,0.0
2293,src/77_ddb/harmonic_thermo.F90,7e82a30,123.0,123.0,,31.0,927.0,133.0,691.0,136.0,,1.0,,0.0,1.0,1.0,981.0,137.0,693.0,128.0,564.0,186.0,,,555.0,55.0,500.0,,,,,123.0,123.0,,31.0,9.0,0.27,123.0,123.0,,31.0,0.0
2294,src/78_effpot/m_fit_polynomial_coeff.F90,7e82a30,15.0,15.0,,3.0,144.0,18.0,100.0,27.0,,9.0,,1.0,1.0,9.0,1585.0,200.0,933.0,272.0,656.0,469.0,,,745.0,171.0,574.0,,,,,43.0,43.0,,17.0,11.0,0.50,143.0,143.0,,35.0,0.0
2295,src/44_abitypes_defs/m_energies.F90,7e82a30,5.0,5.0,,1.0,63.0,9.0,41.0,12.0,,5.0,,1.0,1.0,5.0,631.0,109.0,259.0,80.0,156.0,267.0,,,245.0,78.0,167.0,,,,,19.0,19.0,,1.0,2.0,1.03,25.0,25.0,,5.0,0.0
2296,src/84_fold2Bloch/m_fold2block.F90,7e82a30,8.0,8.0,,1.0,72.0,10.0,47.0,16.0,,4.0,,1.0,1.0,4.0,433.0,61.0,201.0,64.0,136.0,184.0,,,179.0,43.0,136.0,,,,,13.0,13.0,,1.0,4.0,0.92,34.0,34.0,,4.0,0.0
2297,src/57_iovars/chkvars.F90,7e82a30,6.0,6.0,,3.0,115.0,12.0,78.0,25.0,,3.0,,0.0,2.0,2.0,411.0,41.0,237.0,25.0,211.0,136.0,,,231.0,22.0,209.0,,,,,17.0,17.0,,9.0,5.0,0.57,18.0,18.0,,10.0,0.0
2298,src/98_main/mrgddb.F90,7e82a30,16.0,16.0,,6.0,202.0,36.0,126.0,41.0,,1.0,,0.0,1.0,1.0,254.0,39.0,128.0,32.0,94.0,90.0,,,117.0,26.0,91.0,,,,,16.0,16.0,,6.0,3.0,0.70,16.0,16.0,,6.0,0.0
2299,src/83_cut3d/m_cut3d.F90,7e82a30,38.0,36.0,,6.0,220.0,24.0,173.0,27.0,,4.0,,0.0,1.0,1.0,928.0,99.0,694.0,84.0,606.0,151.0,,,659.0,39.0,620.0,,,,,155.0,144.0,,25.0,10.0,0.22,155.0,144.0,,25.0,0.0
2300,src/98_main/cut3d.F90,7e82a30,38.0,36.0,,6.0,220.0,24.0,173.0,27.0,,4.0,,0.0,1.0,1.0,928.0,99.0,694.0,84.0,606.0,151.0,,,659.0,39.0,620.0,,,,,155.0,144.0,,25.0,10.0,0.22,155.0,144.0,,25.0,0.0
2301,src/67_common/ks_ddiago.F90,7e82a30,37.0,37.0,,1.0,463.0,74.0,325.0,89.0,,1.0,,0.0,1.0,1.0,567.0,77.0,327.0,122.0,204.0,190.0,,,262.0,70.0,192.0,,,,,37.0,37.0,,1.0,3.0,0.58,37.0,37.0,,1.0,0.0
2302,src/77_ddb/freeze_displ_allmodes.F90,7e82a30,2.0,2.0,,1.0,52.0,14.0,25.0,13.0,,1.0,,0.0,1.0,1.0,106.0,17.0,27.0,20.0,6.0,64.0,,,24.0,18.0,6.0,,,,,2.0,2.0,,1.0,1.0,2.37,2.0,2.0,,1.0,0.0
2303,src/78_effpot/init10.F90,7e82a30,2.0,2.0,,2.0,36.0,6.0,23.0,7.0,,2.0,,0.0,1.0,1.0,118.0,16.0,48.0,15.0,32.0,56.0,,,44.0,14.0,30.0,,,,,4.0,4.0,,4.0,3.0,1.17,4.0,4.0,,4.0,0.0
2304,src/54_abiutil/m_dtset.F90,7e82a30,34.0,34.0,,1.0,430.0,44.0,358.0,28.0,,3.0,,1.0,1.0,3.0,1436.0,151.0,1090.0,109.0,976.0,200.0,,,981.0,33.0,948.0,,,,,67.0,67.0,,1.0,7.0,0.18,103.0,103.0,,3.0,0.0
2305,src/42_libpaw/m_pawang.F90,7e82a30,10.0,10.0,,1.0,175.0,29.0,96.0,51.0,,10.0,,0.0,1.0,10.0,1007.0,163.0,483.0,80.0,362.0,372.0,,,497.0,80.0,417.0,,,,,34.0,34.0,,1.0,12.0,0.77,103.0,103.0,,10.0,0.0
2306,abichecks/scripts/check-input-vars.py,7e82a30,9.0,9.0,9.0,2.0,38.0,1.0,23.0,2.0,0.0,4.0,3.0,,,,197.0,23.0,147.0,8.0,138.0,29.0,4590.0,4.0,133.0,8.0,125.0,17.0,17.0,17.0,1.0,17.0,17.0,17.0,8.0,5.0,0.20,37.0,37.0,37.0,11.0,0.0
2307,abichecks/scripts/check-libpaw.py,7e82a30,3.0,3.0,3.0,1.0,26.0,4.0,29.0,2.0,0.0,3.0,2.0,,,,93.0,14.0,73.0,10.0,63.0,6.0,3.0,0.0,71.0,10.0,61.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,3.0,2.0,0.08,9.0,9.0,9.0,5.0,0.0
2308,abichecks/scripts/check_forbidden_in_doc_yml.py,7e82a30,4.0,4.0,4.0,1.0,24.0,4.0,21.0,3.0,0.0,4.0,3.0,,,,119.0,20.0,73.0,8.0,65.0,29.0,3.0,0.0,69.0,8.0,61.0,3.0,3.0,3.0,1.0,12.0,12.0,12.0,1.0,7.0,0.40,18.0,18.0,18.0,4.0,0.0
2309,abichecks/scripts/docchk.py,7e82a30,10.0,10.0,10.0,4.0,42.0,6.0,41.0,2.0,0.0,5.0,4.0,,,,222.0,34.0,177.0,10.0,167.0,12.0,3.0,0.0,176.0,10.0,166.0,3.0,3.0,3.0,1.0,46.0,46.0,46.0,17.0,6.0,0.07,52.0,52.0,52.0,21.0,0.0
2310,developers/bzr_helpers/abzr.py,7e82a30,2.0,2.0,2.0,1.0,13.0,1.0,8.0,3.0,2.0,16.0,15.0,,,,241.0,49.0,130.0,26.0,104.0,62.0,2.0,0.0,121.0,25.0,96.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,6.0,4.0,0.48,47.0,47.0,47.0,29.0,0.0
2311,doc/input_variables/abi_check.py,7e82a30,8.0,8.0,8.0,2.0,25.0,8.0,37.0,0.0,0.0,2.0,1.0,,,,62.0,15.0,46.0,5.0,41.0,1.0,4.0,1.0,43.0,5.0,38.0,3.0,3.0,3.0,1.0,13.0,13.0,13.0,3.0,5.0,0.02,16.0,16.0,16.0,4.0,0.0
2312,doc/pymods/abi_check.py,7e82a30,8.0,8.0,8.0,2.0,25.0,8.0,37.0,0.0,0.0,2.0,1.0,,,,62.0,15.0,46.0,5.0,41.0,1.0,4.0,1.0,43.0,5.0,38.0,3.0,3.0,3.0,1.0,13.0,13.0,13.0,3.0,5.0,0.02,16.0,16.0,16.0,4.0,0.0
2313,doc/input_variables/abi_yml2html.py,7e82a30,5.0,5.0,5.0,1.0,30.0,2.0,10.0,2.0,0.0,7.0,6.0,,,,246.0,50.0,185.0,10.0,175.0,21.0,298176.0,5.0,176.0,10.0,166.0,23.0,23.0,23.0,1.0,23.0,23.0,23.0,5.0,4.0,0.11,39.0,39.0,39.0,11.0,0.0
2314,doc/input_variables/variables.py,7e82a30,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,6.0,17.0,16.0,,,,163.0,39.0,123.0,27.0,97.0,8.0,2.0,0.0,104.0,23.0,81.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,0.07,26.0,26.0,26.0,20.0,0.0
2315,doc/pymods/variables.py,7e82a30,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,6.0,17.0,16.0,,,,163.0,39.0,123.0,27.0,97.0,8.0,2.0,0.0,104.0,23.0,81.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,0.07,26.0,26.0,26.0,20.0,0.0
2316,doc/tutorial/lesson_paral_moldyn/diag_moldyn.py,7e82a30,7.0,7.0,7.0,1.0,40.0,1.0,41.0,7.0,0.0,5.0,4.0,,,,217.0,12.0,176.0,7.0,169.0,39.0,1.0,0.0,176.0,7.0,169.0,1.0,1.0,1.0,1.0,17.0,17.0,17.0,1.0,3.0,0.22,35.0,35.0,35.0,5.0,0.0
2317,doc/tutorial/lesson_paw3/scripts/comp_bands_abinit2abinit.py,7e82a30,36.0,36.0,36.0,9.0,187.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,246.0,18.0,199.0,1.0,187.0,73.0,19388160.0,7.0,181.0,1.0,180.0,36.0,36.0,36.0,9.0,36.0,36.0,36.0,9.0,4.0,0.37,36.0,36.0,36.0,9.0,0.0
2318,doc/tutorial/lesson_paw3/scripts/comp_bands_abinit2elk.py,7e82a30,32.0,32.0,32.0,15.0,195.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,240.0,18.0,203.0,1.0,195.0,67.0,75227040.0,8.0,189.0,1.0,188.0,32.0,32.0,32.0,15.0,32.0,32.0,32.0,15.0,3.0,0.33,32.0,32.0,32.0,15.0,0.0
2319,doc/tutorial/lesson_paw3/scripts/comp_bands_elk2elk.py,7e82a30,14.0,14.0,14.0,4.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,84.0,7.0,72.0,1.0,69.0,18.0,3084.0,3.0,66.0,1.0,65.0,14.0,14.0,14.0,4.0,14.0,14.0,14.0,4.0,2.0,0.25,14.0,14.0,14.0,4.0,0.0
2320,doc/tutorial/lesson_spin/magnetization.py,7e82a30,12.0,12.0,12.0,4.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,78.0,9.0,59.0,1.0,58.0,11.0,182.0,2.0,59.0,1.0,58.0,12.0,12.0,12.0,4.0,12.0,12.0,12.0,4.0,4.0,0.19,12.0,12.0,12.0,4.0,0.0
2321,scripts/post_processing/AbinitBandStructureMaker.py,7e82a30,18.0,18.0,18.0,1.0,64.0,0.0,12.0,2.0,1.0,17.0,16.0,,,,1474.0,207.0,1060.0,26.0,1035.0,271.0,999999999.0,58.0,1039.0,21.0,1018.0,260.0,260.0,260.0,1.0,260.0,260.0,260.0,4.0,6.0,0.26,311.0,311.0,311.0,20.0,0.0
2322,scripts/post_processing/ElectronPhononCoupling/ElectronPhononCoupling/__main__.py,7e82a30,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.50,1.0,1.0,1.0,1.0,0.0
2323,scripts/post_processing/ElectronPhononCoupling/Examples/1-1-dynamical-zpr.py,7e82a30,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,63.0,16.0,37.0,1.0,36.0,23.0,1.0,0.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.62,1.0,1.0,1.0,1.0,0.0
2324,scripts/post_processing/ElectronPhononCoupling/Examples/1-2-dynamical-tdr.py,7e82a30,1.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,64.0,16.0,38.0,1.0,37.0,24.0,1.0,0.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.63,1.0,1.0,1.0,1.0,0.0
2325,scripts/post_processing/ElectronPhononCoupling/Examples/1-3-dynamical-zpb.py,7e82a30,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,63.0,16.0,37.0,1.0,36.0,23.0,1.0,0.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.62,1.0,1.0,1.0,1.0,0.0
2326,scripts/post_processing/ElectronPhononCoupling/Examples/1-4-zp-spectral-function.py,7e82a30,1.0,1.0,1.0,1.0,29.0,7.0,11.0,4.0,0.0,3.0,2.0,,,,132.0,42.0,68.0,5.0,63.0,38.0,1.0,0.0,35.0,5.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56,3.0,3.0,3.0,3.0,0.0
2327,scripts/post_processing/ElectronPhononCoupling/Examples/1-5-td-spectral-function.py,7e82a30,1.0,1.0,1.0,1.0,33.0,10.0,13.0,5.0,0.0,3.0,2.0,,,,145.0,48.0,73.0,5.0,68.0,41.0,1.0,0.0,39.0,5.0,34.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.56,5.0,5.0,5.0,3.0,0.0
2328,scripts/post_processing/ElectronPhononCoupling/Examples/1-6-static-zpr.py,7e82a30,1.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,64.0,16.0,38.0,1.0,37.0,24.0,1.0,0.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.63,1.0,1.0,1.0,1.0,0.0
2329,scripts/post_processing/ElectronPhononCoupling/setup.py,7e82a30,2.0,2.0,2.0,1.0,15.0,0.0,8.0,0.0,0.0,4.0,3.0,,,,96.0,21.0,62.0,6.0,56.0,13.0,2.0,0.0,28.0,6.0,22.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.21,8.0,8.0,8.0,4.0,0.0
2330,scripts/post_processing/appa/gui/atom_pos.py,7e82a30,2.0,2.0,2.0,1.0,22.0,4.0,21.0,1.0,1.0,7.0,6.0,,,,192.0,40.0,138.0,14.0,124.0,21.0,2.0,0.0,125.0,14.0,111.0,2.0,2.0,2.0,1.0,10.0,10.0,10.0,1.0,3.0,0.15,19.0,19.0,19.0,7.0,0.0
2331,scripts/post_processing/appa/gui/netcdf.py,7e82a30,1.0,1.0,1.0,1.0,8.0,1.0,8.0,0.0,1.0,7.0,6.0,,,,97.0,22.0,61.0,15.0,46.0,14.0,2.0,0.0,61.0,15.0,46.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.23,10.0,10.0,10.0,7.0,0.0
2332,scripts/post_processing/appa/utility/positions.py,7e82a30,2.0,2.0,2.0,1.0,13.0,2.0,7.0,5.0,1.0,4.0,4.0,,,,78.0,21.0,33.0,7.0,26.0,31.0,0.0,0.0,31.0,7.0,24.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,0.94,9.0,9.0,9.0,4.0,0.0
2333,scripts/post_processing/appa/utility/writeHIST.py,7e82a30,1.0,1.0,1.0,1.0,39.0,7.0,30.0,2.0,1.0,2.0,2.0,,,,96.0,20.0,65.0,7.0,58.0,11.0,0.0,0.0,65.0,7.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.17,2.0,2.0,2.0,2.0,0.0
2334,scripts/post_processing/merge_ddb_nc.py,7e82a30,4.0,4.0,4.0,1.0,22.0,6.0,16.0,4.0,0.0,5.0,4.0,,,,153.0,42.0,70.0,7.0,63.0,42.0,2.0,0.0,66.0,7.0,59.0,2.0,2.0,2.0,1.0,13.0,13.0,13.0,4.0,8.0,0.60,21.0,21.0,21.0,8.0,0.0
2335,scripts/post_processing/merge_gkk_nc.py,7e82a30,2.0,2.0,2.0,2.0,20.0,6.0,15.0,4.0,0.0,5.0,4.0,,,,143.0,40.0,64.0,7.0,57.0,40.0,2.0,0.0,58.0,7.0,51.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,0.62,14.0,14.0,14.0,12.0,0.0
